pet_name,pet_gender,pet_age,location,link,pet_breed,pet_color,pet_id,pet_hair,pet_rescue,pet_address,Spayed,Neutered,Spayed / Neutered,Shots Up to Date,Has Special Needs,Declawed,Not Good with Kids,Good with Kids,House-trained,Good with Cats,Not Good with Cats,Good with Dogs,Not Good with Dogs,Needs Experienced Adopter
Punky,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25026128-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,Yes,,,,Yes,,,,
Mr Mittens,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/24976943-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,,Yes,,,,
Picasso,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/24976918-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,Yes,,Yes,,,,
Moonstruck,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/24936492-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,,,,Yes,,,,
Libby,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/24936091-chicago-illinois-cat,Domestic Longhair,Black & White or Tuxedo,,long,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,,,,Yes,,,,
Hailey,Female,"
              10 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24872959-chicago-illinois-cat,Domestic Longhair,Gray or Blue,,long,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,,,,,,,,
Norberto,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/24834371-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,,,,Yes,,,
Calpurrnia,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/24686529-chicago-illinois-cat,Calico,Calico or Dilute Calico,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,,,,Yes,,,,
Snow Kiss,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/24571409-chicago-illinois-cat,Domestic Mediumhair,White (Mostly),,medium,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,,,,Yes,,,,
Lucybell,Female,young,"Chicago, IL",https://www.adoptapet.com/pet/19957801-chicago-illinois-cat,Domestic Shorthair,All Black,,short,Friends of Chicago Animal Care & Control,"Chicago, IL 60680",Yes,,,Yes,,,,Yes,,Yes,,,,
Precious,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/20014302-chicago-illinois-cat,Calico,Calico or Dilute Calico,,short,Friends of Chicago Animal Care & Control,"Chicago, IL 60680",Yes,,,Yes,,,,Yes,,Yes,,Yes,,
Aurora,Female,kitten,"Chicago, IL",https://www.adoptapet.com/pet/24343597-chicago-illinois-kitten,Domestic Shorthair,All Black,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,,Yes,,Yes,,,,
Ebony,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/24443828-chicago-illinois-cat,Domestic Shorthair,All Black,,short,Friends of Chicago Animal Care & Control,"Chicago, IL 60680",Yes,,,Yes,,,,Yes,,,,,,
Titan,Male,"
              7 months old, ","Chicago, IL",https://www.adoptapet.com/pet/24343634-chicago-illinois-kitten,Domestic Shorthair,All Black,,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,Yes,,,,Yes,,Yes,,,,
Arya Stark,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/24511522-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Friends of Chicago Animal Care & Control,"Chicago, IL 60680",,,,,,,,,,,,,,
Baba Rum,Female,"
              4 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24022607-chicago-illinois-cat,Domestic Shorthair,Tortoiseshell,,medium,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",Yes,,,Yes,,,,Yes,,Yes,,Yes,,
Bob Black,Male,senior,"Chicago, IL",https://www.adoptapet.com/pet/17521451-chicago-illinois-cat,Domestic Shorthair,Black (Mostly),,short,Feline Friends Chicago,"P.O. Box 802260, Chicago, IL 60680",,Yes,,,Yes,Yes,,,,Yes,,,,
Azrial,Female,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/21965658-chicago-illinois-cat,Domestic Mediumhair,All Black,,medium,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,,,Yes,,,,
Prince,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/16859197-chicago-illinois-cat,Domestic Shorthair,Orange or Red,,short,Harmony House for Cats,"2914 N Elston, Chicago, IL 60618",,Yes,,Yes,Yes,,Yes,,,,Yes,,Yes,Yes
Skelly,Male,"
              10 years old, ","Chicago, IL",https://www.adoptapet.com/pet/22520486-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,short,Harmony House for Cats,"2914 N Elston, Chicago, IL 60618",,Yes,,Yes,,,Yes,,,,,,,
Gina,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/12471086-chicago-illinois-cat,Domestic Shorthair,All Black,,short,Harmony House for Cats,"2914 N Elston, Chicago, IL 60618",Yes,,,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes
Lilly,Female,"
              5 years old, ","Chicago, IL",https://www.adoptapet.com/pet/21966018-chicago-illinois-cat,Domestic Mediumhair,"Gray, Blue or Silver Tabby",,medium,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,,,Yes,,,,
Beanie,Female,"
              6 years old, ","Chicago, IL",https://www.adoptapet.com/pet/21965755-chicago-illinois-cat,Domestic Mediumhair,Orange or Red Tabby,,medium,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,,,Yes,,,,
Boston,Male,"
              5 years old, ","Chicago, IL",https://www.adoptapet.com/pet/21965795-chicago-illinois-cat,Domestic Mediumhair,Orange or Red Tabby,,medium,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",,Yes,,Yes,,,,,,Yes,,,,
Simon,Male,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/22665778-chicago-illinois-cat,Domestic Mediumhair,Orange or Red,,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",,Yes,,Yes,,,,Yes,,Yes,,,,
Tiny,Female,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/22390308-chicago-illinois-cat,Domestic Mediumhair,Gray or Blue,,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,Yes,,Yes,,,,
Susie,Female,"
              8 years old, ","Chicago, IL",https://www.adoptapet.com/pet/21966075-chicago-illinois-cat,Domestic Mediumhair,Gray or Blue,,medium,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,,,Yes,,,,
Starr,Female,"
              3 years old, ","Chicago, IL",https://www.adoptapet.com/pet/21966056-chicago-illinois-cat,Domestic Mediumhair,Black & White or Tuxedo,,medium,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,,,,,,,Yes
Sir George,Male,"
              8 years old, ","Chicago, IL",https://www.adoptapet.com/pet/21965852-chicago-illinois-cat,Domestic Mediumhair,Orange or Red Tabby,,medium,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",,Yes,,Yes,,,,,,Yes,,,,
Mr Wolf,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/24185637-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Harmony House for Cats,"2914 N Elston, Chicago, IL 60618",,Yes,,Yes,,,Yes,,,,Yes,,,
Chloe,Female,"
              4 years old, ","Chicago, IL",https://www.adoptapet.com/pet/21965884-chicago-illinois-cat,Domestic Mediumhair,Orange or Red Tabby,,medium,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,,,Yes,,,,
Timmy,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/21909982-chicago-illinois-cat,Domestic Mediumhair,Black & White or Tuxedo,,medium,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",,Yes,,Yes,,,,Yes,,Yes,,Yes,,
Boston,Male,"
              6 years old, ","Chicago, IL",https://www.adoptapet.com/pet/21965794-chicago-illinois-cat,Domestic Mediumhair,Orange or Red Tabby,,medium,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",,Yes,,Yes,,,,,,Yes,,,,
Socks,Male,"
              9 months old, ","Chicago, IL",https://www.adoptapet.com/pet/25447198-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",,Yes,,Yes,,,,Yes,,Yes,,Yes,,
Sapphire,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/25447247-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,Yes,,Yes,,,,
Maisie,Female,"
              9 months old, ","Chicago, IL",https://www.adoptapet.com/pet/25447072-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,Yes,,Yes,,Yes,,
Tommy,Male,"
              10 months old, ","Chicago, IL",https://www.adoptapet.com/pet/25447184-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",,Yes,,Yes,,,,Yes,,Yes,,Yes,,
Lea,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/25286501-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,,,,,,,,,,,
Marilyn,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/24995187-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,0129191006,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,Yes,,Yes,,Yes,,
Honey,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/24994291-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn Tabby,43946890,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,Yes,,Yes,,Yes,,
Wallago,Male,"
              4 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24994848-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,44430705,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",,Yes,,Yes,,,,Yes,,Yes,,Yes,,
Phil,Male,"
              9 months old, ","Chicago, IL",https://www.adoptapet.com/pet/24994838-chicago-illinois-kitten,Domestic Shorthair,Orange or Red Tabby,44425643,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",,Yes,,Yes,,,,Yes,,Yes,,Yes,,
Tiny,Female,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/22390307-chicago-illinois-cat,Domestic Mediumhair,Gray or Blue,,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",Yes,,,Yes,,,,Yes,,Yes,,,,
Topaz,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/25447235-chicago-illinois-cat,Domestic Mediumhair,Black & White or Tuxedo,,short,Famous Fido Rescue & Adoption Alliance,"3124 W. Irving Park Rd., Chicago, IL 60618",,Yes,,Yes,,,,Yes,,Yes,,,,
Bootsy Collins,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/25180743-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Harmony House for Cats,"2914 N Elston, Chicago, IL 60618",,Yes,,Yes,,,Yes,,,Yes,,,,
Henry VIII,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/25180759-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Harmony House for Cats,"2914 N Elston, Chicago, IL 60618",,,,,,,,,,Yes,,,,
Tip & Tweety,Male,"
              10 months old, ","Chicago, IL",https://www.adoptapet.com/pet/23885855-chicago-illinois-kitten,Domestic Shorthair,All Black,,short,Friends of Petraits,"Chicago, IL 60640",,Yes,,Yes,,,,,,Yes,,,,
Gertie,Female,"
              7 years old, ","Chicago, IL",https://www.adoptapet.com/pet/23877432-chicago-illinois-cat,Calico,Calico or Dilute Calico,,short,Friends of Petraits,"Chicago, IL 60640",Yes,,,Yes,,,,,,,Yes,,Yes,
Sammie,Female,"
              4 years old, ","Chicago, IL",https://www.adoptapet.com/pet/23850733-chicago-illinois-cat,Abyssinian,Tortoiseshell,,short,Friends of Petraits,"Chicago, IL 60640",Yes,,,Yes,,,Yes,,,,Yes,,Yes,
Mr,Male,"
              5 years old, ","Chicago, IL",https://www.adoptapet.com/pet/23810120-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Friends of Petraits,"Chicago, IL 60640",,Yes,,Yes,,,Yes,,,,Yes,,Yes,
Finn & Gwen,Male,"
              9 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25524154-chicago-illinois-cat,Domestic Shorthair,Tortoiseshell,,short,Friends of Petraits,"Chicago, IL 60640",,Yes,,Yes,,,,Yes,,,,Yes,,
Ernie & Louie,Female,"
              4 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25498570-chicago-illinois-cat,Maine Coon,Brown Tabby,,medium,Friends of Petraits,"Chicago, IL 60640",Yes,,,Yes,,,,Yes,,Yes,,,,
Seamus,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/25456089-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn Tabby,,short,Friends of Petraits,"Chicago, IL 60640",,Yes,,Yes,,,Yes,,,Yes,,,Yes,
Anoush,Female,"
              14 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25250325-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Friends of Petraits,"Chicago, IL 60640",Yes,,,Yes,,,,Yes,,,Yes,,Yes,
Stanley,Male,"
              8 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25254213-chicago-illinois-cat,Domestic Shorthair,Tan or Fawn Tabby,,short,Friends of Petraits,"Chicago, IL 60640",,Yes,,Yes,,,,,,Yes,,,,
Padme,Female,"
              4 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25240335-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Friends of Petraits,"Chicago, IL 60640",Yes,,,Yes,,,,,,Yes,,,,
Tuula,Female,"
              11 months old, ","Chicago, IL",https://www.adoptapet.com/pet/24870944-chicago-illinois-cat,Domestic Shorthair,Tortoiseshell,,short,Friends of Petraits,"Chicago, IL 60640",Yes,,,Yes,,,,Yes,,Yes,,Yes,,
Helios,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/23941052-chicago-illinois-cat,Domestic Shorthair,All Black,,short,Friends of Petraits,"Chicago, IL 60640",,Yes,,Yes,,,,,,Yes,,,,
Bert,Male,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24854878-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Friends of Petraits,"Chicago, IL 60640",,Yes,,Yes,Yes,,Yes,,,,,,Yes,
Star,Male,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24873132-chicago-illinois-cat,Domestic Shorthair,Black (Mostly),,short,Friends of Petraits,"Chicago, IL 60640",,Yes,,Yes,,,,Yes,,Yes,,Yes,,
Raja & Allie,Female,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25137609-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,Friends of Petraits,"Chicago, IL 60640",Yes,,,Yes,,,,Yes,,Yes,,,,
Campbell & Hyde,Male,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25016789-chicago-illinois-cat,Domestic Shorthair,Orange or Red Tabby,,short,Friends of Petraits,"Chicago, IL 60640",,Yes,,Yes,,,,,,,,,,
Troy,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/23941062-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Friends of Petraits,"Chicago, IL 60640",,Yes,,Yes,,,,,,Yes,,,,
Tortellini,Female,"
              11 months old, ","Chicago, IL",https://www.adoptapet.com/pet/23889071-chicago-illinois-kitten,Domestic Shorthair,Tortoiseshell,,short,Friends of Petraits,"Chicago, IL 60640",Yes,,,Yes,,,,,,Yes,,,,
Marilyn,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/23901933-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,Friends of Petraits,"Chicago, IL 60640",Yes,,,Yes,,,,Yes,,,Yes,,Yes,
Brownie,Female,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25461889-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,,Yes,,Yes,,,Yes,
Princess Kellogg,Female,"
              4 years old, ","Chicago, IL",https://www.adoptapet.com/pet/23205369-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,Yes,,,,Yes,,Yes,
Midnight Blue,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/23443048-chicago-illinois-cat,Domestic Shorthair,Black (Mostly),,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,,,,,Yes,,,
Tula,Female,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/21512599-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,Yes,,,Yes,,,Yes,
Una,Female,"
              2 years old, ","Chicago, IL",https://www.adoptapet.com/pet/21512598-chicago-illinois-cat,Domestic Shorthair,Gray or Blue,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,Yes,,,Yes,,,Yes,
Casper,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/22342161-chicago-illinois-kitten,Domestic Shorthair,Brown Tabby,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",,Yes,,Yes,,,Yes,,,Yes,,,Yes,
Valentina,Female,"
              3 years old, ","Chicago, IL",https://www.adoptapet.com/pet/18177288-chicago-illinois-cat,Domestic Shorthair,Tortoiseshell,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,Yes,,,,Yes,,Yes,
Ty,Male,"
              9 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25234570-chicago-illinois-cat,Domestic Shorthair,All Black,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",,Yes,,Yes,,,Yes,,,Yes,,Yes,,
Bella Gray,Female,"
              4 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25403065-chicago-illinois-cat,Domestic Shorthair,"Gray, Blue or Silver Tabby",,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,Yes,,,,Yes,,Yes,
Sweet Pea,Female,"
              6 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25464416-chicago-illinois-cat,Domestic Longhair,Gray or Blue,,long,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,Yes,,,Yes,,,Yes,
Sam Winchester,Male,"
              4 months old, ","Chicago, IL",https://www.adoptapet.com/pet/25464363-chicago-illinois-kitten,Domestic Shorthair,Black & White or Tuxedo,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",,Yes,,Yes,,,Yes,,,Yes,,Yes,,
Dean Winchester,Male,"
              4 months old, ","Chicago, IL",https://www.adoptapet.com/pet/25464359-chicago-illinois-kitten,Domestic Shorthair,White,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",,Yes,,Yes,,,Yes,,,Yes,,Yes,,
Jody,Female,"
              4 months old, ","Chicago, IL",https://www.adoptapet.com/pet/25464350-chicago-illinois-kitten,Domestic Shorthair,White,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,Yes,,,Yes,,Yes,,
Quan,Male,"
              6 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25460654-chicago-illinois-cat,Domestic Shorthair,All Black,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",,Yes,,Yes,,,Yes,,,Yes,,,Yes,
Charlene,Female,"
              4 months old, ","Chicago, IL",https://www.adoptapet.com/pet/25498240-chicago-illinois-kitten,Domestic Shorthair,Black & White or Tuxedo,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,Yes,,,Yes,,Yes,,
Tabitha,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/25495263-chicago-illinois-cat,Domestic Longhair,Brown Tabby,,long,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,Yes,,,,Yes,,Yes,
Castiel,Male,"
              4 months old, ","Chicago, IL",https://www.adoptapet.com/pet/25496039-chicago-illinois-kitten,Domestic Shorthair,Orange or Red Tabby,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",,Yes,,Yes,,,Yes,,,Yes,,Yes,,
Iris,Female,"
              6 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25445766-chicago-illinois-cat,Domestic Shorthair,Cream or Ivory (Mostly),,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,Yes,,,Yes,,,Yes,
Tony,Male,"
              3 years old, ","Chicago, IL",https://www.adoptapet.com/pet/25515783-chicago-illinois-cat,Domestic Shorthair,All Black,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",,Yes,,Yes,,,Yes,,,,Yes,,Yes,Yes
David,Male,"
              3 years old, ","Chicago, IL",https://www.adoptapet.com/pet/24962217-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",,Yes,,Yes,,,Yes,,,,Yes,,Yes,Yes
Daisy,Female,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/25109632-chicago-illinois-cat,Domestic Shorthair,Gray or Blue (Mostly),,short,"Precious Pets, Almost Home Association","P. O. Box  411855, Chicago, IL 60641",Yes,,,Yes,,,Yes,,,Yes,,,Yes,
Davina,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/17404588-chicago-illinois-cat,Domestic Longhair,All Black,,long,CARF: The Critical Animal Relief Foundation,"Chicago, IL 60642",Yes,,,Yes,,,,,,,,,Yes,
Roscoe,Male,"
              1 year old, ","Chicago, IL",https://www.adoptapet.com/pet/19870477-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,CARF: The Critical Animal Relief Foundation,"Chicago, IL 60642",,Yes,,Yes,Yes,,,,,Yes,,,,Yes
Edward Hopper,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25487866-chicago-illinois-kitten,Domestic Shorthair,Orange or Red Tabby,,short,CARF: The Critical Animal Relief Foundation,"Chicago, IL 60642",,Yes,,Yes,,,,,,Yes,,,,
Omega,Male,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25232280-chicago-illinois-kitten,Domestic Shorthair,All Black,,short,CARF: The Critical Animal Relief Foundation,"Chicago, IL 60642",,,,,,,,,,,,,,
Cholula,Female,kitten,"Chicago, IL",https://www.adoptapet.com/pet/25488027-chicago-illinois-kitten,Domestic Shorthair,Brown or Chocolate (Mostly),,short,CARF: The Critical Animal Relief Foundation,"Chicago, IL 60642",Yes,,,Yes,,,,,,Yes,,Yes,,
Alaska,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/16368937-chicago-illinois-cat,Domestic Mediumhair,All Black,,medium,CARF: The Critical Animal Relief Foundation,"Chicago, IL 60642",Yes,,,Yes,,Yes,,,,,Yes,,,
Cinder,Male,young,"Chicago, IL",https://www.adoptapet.com/pet/25232277-chicago-illinois-cat,Domestic Mediumhair,Gray or Blue,,medium,CARF: The Critical Animal Relief Foundation,"Chicago, IL 60642",,Yes,,Yes,,,Yes,,,Yes,,,,
Ebony,Female,senior,"Chicago, IL",https://www.adoptapet.com/pet/24890994-chicago-illinois-cat,Domestic Shorthair,All Black,,short,CARF: The Critical Animal Relief Foundation,"Chicago, IL 60642",Yes,,,Yes,Yes,Yes,,,,Yes,,Yes,,
Mama Cat,Female,senior,"Chicago, IL",https://www.adoptapet.com/pet/19871125-chicago-illinois-cat,Domestic Shorthair,Brown Tabby,,short,CARF: The Critical Animal Relief Foundation,"Chicago, IL 60642",Yes,,,Yes,,,,,,,,,,
Teensy,Female,adult,"Chicago, IL",https://www.adoptapet.com/pet/18872126-chicago-illinois-cat,Domestic Shorthair,Tortoiseshell,,short,CARF: The Critical Animal Relief Foundation,"Chicago, IL 60642",Yes,,,Yes,Yes,,,,,Yes,,,,Yes
Rosemary,Female,kitten,"Chicago, IL",https://www.adoptapet.com/pet/23381974-chicago-illinois-kitten,Domestic Shorthair,Brown or Chocolate,13615254,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",Yes,,,Yes,,,,,Yes,,,,,
Cisco and Marcus,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/20709830-chicago-illinois-cat,Domestic Shorthair,Orange or Red (Mostly),12540586,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,Yes,,Yes,,,,,Yes,,,,,
Angelo,Male,adult,"Chicago, IL",https://www.adoptapet.com/pet/22214287-chicago-illinois-cat,Domestic Shorthair,Black & White or Tuxedo,13173985,short,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,Yes,,Yes,,,,,Yes,,,,,
Milo,,adult,"Chicago, IL",https://www.adoptapet.com/pet/20711076-chicago-illinois-cat,Domestic Longhair,Orange or Red (Mostly),12541067,long,Touched By An Animal/Cats-Are-Purrsons-Too,"PO BOX 59067, Chicago, IL 60659",,,Yes,Yes,,,,,Yes,,,,,
